STCNTYBR,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
20035,540883.0,575902.0,580232.0,589387.0,611823.0,606121.0,620452.0,612736.0,630438.0,636899.0,669211.0
20037,725877.0,713413.0,748088.0,749990.0,719499.0,741668.0,740461.0,761383.0,852477.0,769925.0,760430.0
20039,93564.0,98244.0,95039.0,99127.0,95142.0,95670.0,92235.0,104385.0,107449.0,113545.0,107866.0
20041,390696.0,378294.0,397132.0,407741.0,404872.0,420105.0,413425.0,413785.0,405612.0,405077.0,408608.0
20043,167454.0,175291.0,190818.0,203947.0,213120.0,163558.0,159930.0,167105.0,172283.0,175903.0,171707.0
20045,1683307.0,1800783.0,1865945.0,1921961.0,2004608.0,2018961.0,2111825.0,2162379.0,2273350.0,2284621.0,2323774.0
20047,72304.0,71344.0,75498.0,81273.0,76741.0,73595.0,73639.0,69735.0,68436.0,64920.0,61916.0
20049,36648.0,37832.0,39346.0,40858.0,41161.0,41455.0,44956.0,42980.0,42338.0,42106.0,43578.0
20051,716307.0,748225.0,792409.0,871994.0,913706.0,963822.0,928373.0,912996.0,951624.0,920016.0,940508.0
20053,165827.0,192182.0,199737.0,223902.0,216636.0,228340.0,229009.0,222983.0,229810.0,231349.0,224369.0
20055,566767.0,577316.0,581499.0,629385.0,641770.0,726705.0,707316.0,711697.0,698495.0,694505.0,666131.0
20057,437420.0,464115.0,480952.0,521061.0,512888.0,541026.0,538792.0,583089.0,588583.0,592270.0,584815.0
20059,362051.0,379701.0,386013.0,392399.0,393470.0,407673.0,478765.0,424373.0,452649.0,442764.0,453712.0
20061,350023.0,364474.0,378763.0,415575.0,422436.0,417272.0,392227.0,415686.0,414031.0,409734.0,447877.0
20063,85444.0,90306.0,104142.0,112643.0,124589.0,121799.0,124093.0,116793.0,116626.0,121806.0,119344.0
20065,81326.0,85916.0,90225.0,95256.0,103640.0,104827.0,109406.0,101378.0,99718.0,114787.0,108729.0
20067,166511.0,161395.0,183297.0,199682.0,213887.0,213101.0,214686.0,212754.0,213488.0,227080.0,231051.0
20069,117216.0,126985.0,149966.0,171896.0,178304.0,170548.0,163359.0,151682.0,154577.0,167996.0,173622.0
20071,39592.0,38452.0,42677.0,46858.0,50020.0,42699.0,41891.0,39254.0,39403.0,42164.0,44294.0
20073,126950.0,131104.0,130028.0,134749.0,136602.0,142832.0,142935.0,135575.0,135146.0,136695.0,141516.0
20075,123938.0,114091.0,119269.0,129552.0,126487.0,136294.0,142992.0,144332.0,155514.0,167477.0,195680.0
20077,167064.0,171447.0,196934.0,233768.0,222705.0,228467.0,226561.0,215789.0,218340.0,223146.0,213407.0
20079,528942.0,543718.0,552014.0,567719.0,550145.0,564662.0,575435.0,580059.0,609315.0,603578.0,624065.0
20081,108523.0,110257.0,131514.0,128554.0,136588.0,135922.0,135745.0,132739.0,135034.0,149842.0,140947.0
20083,42191.0,39786.0,46440.0,54598.0,58280.0,56119.0,56323.0,51536.0,52287.0,53194.0,51108.0
20085,239272.0,244914.0,263962.0,267370.0,266915.0,270741.0,279908.0,284712.0,277737.0,290991.0,296016.0
20087,175217.0,183213.0,186588.0,189521.0,184438.0,188878.0,182387.0,184489.0,192459.0,207370.0,204707.0
20089,78963.0,78913.0,80184.0,91243.0,88477.0,87785.0,89554.0,86076.0,87327.0,85522.0,78150.0
20091,14977513.0,14590902.0,14437560.0,14452799.0,15187548.0,15880057.0,16906581.0,18106388.0,19824312.0,19991745.0,20931784.0
20093,104312.0,109586.0,106628.0,111776.0,113764.0,110266.0,102773.0,103285.0,105138.0,110170.0,109393.0
20095,169235.0,173703.0,180452.0,195975.0,192448.0,196255.0,204442.0,203984.0,204442.0,205285.0,208302.0
20097,107746.0,96215.0,101575.0,111600.0,109063.0,104582.0,106950.0,100666.0,104871.0,104497.0,100434.0
20099,399968.0,424112.0,458465.0,462633.0,479369.0,469145.0,486955.0,473108.0,493536.0,480760.0,483775.0
20101,76913.0,82431.0,90873.0,108017.0,107974.0,123297.0,115495.0,111410.0,105946.0,102787.0,99017.0
20103,837559.0,876167.0,1104752.0,1004925.0,1097518.0,1066015.0,1032283.0,1049697.0,1127231.0,1150947.0,1185749.0
20105,112315.0,111250.0,96227.0,101649.0,99815.0,101608.0,103434.0,102010.0,106031.0,105196.0,110885.0
20107,129498.0,135026.0,133771.0,139400.0,147277.0,154912.0,156240.0,167630.0,171070.0,167427.0,178282.0
20109,105069.0,105598.0,121092.0,134723.0,142060.0,144287.0,143167.0,149521.0,150870.0,151070.0,160228.0
20111,554237.0,538427.0,533960.0,533586.0,523785.0,515071.0,512603.0,520018.0,538880.0,564434.0,569603.0
20113,636594.0,637468.0,687834.0,721581.0,729082.0,770241.0,782162.0,757042.0,774607.0,787369.0,812923.0
20115,222556.0,227371.0,235077.0,240697.0,237947.0,245840.0,250637.0,258735.0,267483.0,269863.0,268320.0
20117,430587.0,429467.0,445674.0,449328.0,464787.0,472415.0,483039.0,505844.0,510154.0,539879.0,561552.0
20119,148451.0,162909.0,177262.0,185769.0,193736.0,193515.0,183354.0,175867.0,170490.0,172404.0,175917.0
20121,404245.0,421641.0,445327.0,468482.0,477491.0,492469.0,505939.0,529493.0,554516.0,557058.0,556552.0
20123,185898.0,200397.0,208606.0,229442.0,244457.0,247787.0,256595.0,265983.0,274767.0,279812.0,276977.0
20125,571725.0,588233.0,596120.0,604491.0,609038.0,576047.0,593264.0,588526.0,578986.0,579938.0,603842.0
20127,128311.0,139953.0,138056.0,202187.0,188430.0,188765.0,154134.0,132765.0,138625.0,147289.0,149028.0
20129,100072.0,99492.0,99085.0,97794.0,98141.0,91241.0,91677.0,89792.0,94699.0,92283.0,92766.0
20131,475645.0,512939.0,516975.0,581212.0,615870.0,673068.0,666341.0,708095.0,730201.0,741146.0,780063.0
20133,336320.0,351362.0,353448.0,367097.0,377111.0,370343.0,377008.0,372490.0,394989.0,398183.0,393733.0
20135,89885.0,101062.0,112788.0,125102.0,129855.0,138648.0,131724.0,126889.0,122169.0,118631.0,120018.0
20137,153369.0,152198.0,152748.0,170738.0,182151.0,183925.0,170850.0,181945.0,199611.0,212878.0,243982.0
20139,240681.0,243990.0,257111.0,248800.0,261923.0,253743.0,250287.0,254254.0,267616.0,268004.0,268368.0
20141,140766.0,144532.0,152653.0,158625.0,157709.0,160614.0,162009.0,162930.0,159398.0,157435.0,161650.0
20143,168758.0,183132.0,187366.0,187996.0,187422.0,194845.0,215137.0,224915.0,231430.0,212337.0,210681.0
20145,126681.0,122190.0,136232.0,145249.0,154540.0,156589.0,175380.0,153547.0,148994.0,149913.0,153439.0
20147,191981.0,203732.0,213874.0,240683.0,242088.0,253492.0,242950.0,241506.0,240486.0,241193.0,236954.0
20149,427525.0,459712.0,472562.0,492852.0,481847.0,502663.0,508784.0,528137.0,567228.0,588687.0,596782.0
20151,281520.0,280303.0,292045.0,306418.0,303115.0,313933.0,308630.0,303376.0,301103.0,304477.0,304400.0
20153,83713.0,92428.0,104249.0,109503.0,122263.0,120746.0,123645.0,115415.0,112907.0,121733.0,117383.0
20155,951737.0,1028462.0,1033953.0,1071381.0,1067697.0,1101609.0,1066849.0,1127224.0,1093023.0,1111814.0,1113977.0
20157,149782.0,157214.0,159451.0,174312.0,178511.0,182685.0,186577.0,189932.0,189610.0,192613.0,183860.0
20159,213878.0,233548.0,243199.0,249574.0,255452.0,327451.0,277036.0,268371.0,254301.0,253937.0,282478.0
20161,1391378.0,1386893.0,1457798.0,1545325.0,1690511.0,1800881.0,1978327.0,1988911.0,2001483.0,2141629.0,2182509.0
20163,165467.0,166092.0,164676.0,167246.0,161929.0,162993.0,159930.0,157446.0,207904.0,218921.0,212477.0
20165,95206.0,95998.0,102297.0,110676.0,111236.0,109500.0,109162.0,104157.0,92955.0,99515.0,102206.0
20167,193715.0,201812.0,211563.0,224416.0,233646.0,245916.0,238084.0,221612.0,222474.0,217921.0,231592.0
20169,1329744.0,1380422.0,1348989.0,1345962.0,1365044.0,1290519.0,1318890.0,1434173.0,1504324.0,1557251.0,1611158.0
20171,185453.0,191460.0,207002.0,223383.0,227777.0,249170.0,255051.0,273722.0,276235.0,282854.0,305838.0
20173,8509222.0,9576513.0,9387146.0,10992167.0,11289634.0,11672233.0,12068819.0,12580941.0,12851121.0,13401267.0,13633610.0
20175,338733.0,358997.0,371689.0,395658.0,419625.0,435547.0,423195.0,421848.0,441520.0,446979.0,467184.0
20177,4085120.0,4420289.0,4506889.0,4101324.0,4092997.0,4129188.0,4121757.0,4266741.0,4460367.0,4515526.0,4517527.0
20179,138326.0,148002.0,163270.0,179301.0,200131.0,197869.0,198587.0,190956.0,196069.0,183901.0,202533.0
20181,184182.0,193421.0,188003.0,206744.0,208259.0,197457.0,193627.0,190746.0,205899.0,201514.0,211564.0
20183,112683.0,106671.0,118338.0,127694.0,133920.0,127612.0,124482.0,126184.0,124539.0,125519.0,125480.0
20185,138281.0,141571.0,147956.0,157031.0,149803.0,155705.0,154654.0,150090.0,148568.0,151399.0,144002.0
20187,64520.0,76712.0,70146.0,78119.0,81339.0,82403.0,84192.0,87194.0,85425.0,91621.0,83320.0
20189,135425.0,144105.0,130805.0,133726.0,150847.0,145378.0,138518.0,137578.0,134234.0,134378.0,136747.0
20191,409028.0,422185.0,471362.0,492992.0,501654.0,509239.0,508325.0,501551.0,499314.0,493903.0,482915.0
20193,205808.0,208252.0,231341.0,271668.0,282182.0,270009.0,286224.0,286138.0,317151.0,319347.0,341643.0
20195,89961.0,89501.0,88889.0,95869.0,96567.0,99854.0,97978.0,91873.0,36322.0,40521.0,42533.0
20197,95093.0,100067.0,100155.0,102902.0,101982.0,103119.0,105235.0,104854.0,103201.0,108103.0,107378.0
20199,25757.0,26215.0,39173.0,41477.0,41671.0,41312.0,43113.0,44816.0,43955.0,47001.0,49424.0
20201,154873.0,167404.0,180431.0,190950.0,191928.0,196580.0,202584.0,207671.0,204176.0,206956.0,210226.0
20203,63905.0,71647.0,73989.0,94919.0,99193.0,107918.0,97910.0,102420.0,98529.0,111001.0,108233.0
20205,221696.0,234097.0,240408.0,235690.0,227301.0,236236.0,234642.0,224730.0,226885.0,225888.0,228252.0
20207,51548.0,47175.0,51362.0,57902.0,56652.0,55710.0,61222.0,55785.0,56492.0,64118.0,59427.0
20209,2218614.0,2473332.0,2568094.0,1841920.0,1838897.0,1866354.0,1887333.0,2033168.0,1922012.0,2059770.0,2068991.0
21001,306177.0,303562.0,296433.0,297578.0,297427.0,285178.0,284944.0,296755.0,296935.0,301513.0,318806.0
21003,175036.0,172303.0,184825.0,184542.0,182939.0,184247.0,188288.0,192306.0,206686.0,208211.0,219114.0
21005,321205.0,297395.0,282201.0,273841.0,263500.0,255119.0,255151.0,259205.0,271463.0,280830.0,273928.0
21007,112059.0,109501.0,110164.0,121309.0,117163.0,114311.0,123994.0,124406.0,123162.0,124896.0,133568.0
21009,655094.0,657513.0,681549.0,670366.0,692941.0,693378.0,671306.0,684612.0,713938.0,739247.0,756192.0
21011,163996.0,162253.0,153160.0,149893.0,137992.0,137228.0,135812.0,136674.0,140204.0,147482.0,150438.0
21013,511438.0,487299.0,474660.0,475029.0,456019.0,424149.0,422865.0,418923.0,418369.0,423467.0,437234.0
21015,2009447.0,2024805.0,2017020.0,2035389.0,2151089.0,2114595.0,2246677.0,2332808.0,2560277.0,2882834.0,2863640.0
21017,296939.0,325375.0,291880.0,314120.0,314884.0,319841.0,339668.0,342402.0,354837.0,384463.0,444203.0
21019,929646.0,919484.0,906519.0,887936.0,856530.0,812319.0,830362.0,839415.0,843544.0,863910.0,889263.0
21021,557967.0,583114.0,574159.0,581242.0,559590.0,555786.0,553135.0,603011.0,613560.0,633997.0,658503.0
21023,86877.0,88220.0,88235.0,89725.0,86419.0,88685.0,88685.0,90378.0,93134.0,92908.0,94012.0
21025,185625.0,184434.0,200118.0,195263.0,201522.0,189897.0,215325.0,199841.0,193602.0,190777.0,185540.0
21027,254134.0,259477.0,259823.0,274838.0,281966.0,283006.0,284478.0,304861.0,309170.0,304957.0,327005.0
21029,586607.0,635762.0,684625.0,730959.0,714174.0,714336.0,700630.0,746174.0,756596.0,775886.0,784504.0
21031,208734.0,215853.0,211431.0,211225.0,208704.0,153738.0,153499.0,152167.0,161012.0,165359.0,174750.0
21033,217713.0,219798.0,227839.0,226242.0,232319.0,237341.0,242681.0,245253.0,253797.0,250336.0,250076.0
21035,691312.0,712297.0,741053.0,735443.0,760497.0,784956.0,781201.0,824035.0,892513.0,893648.0,942165.0
21037,1268466.0,1304496.0,1284352.0,1318344.0,1317999.0,1314863.0,1349395.0,1461631.0,1526175.0,1493833.0,1657287.0
21039,133109.0,144334.0,159040.0,164263.0,159133.0,158096.0,156563.0,165702.0,172401.0,170337.0,176258.0
21041,143508.0,155974.0,160855.0,168964.0,174679.0,184167.0,179517.0,177781.0,178166.0,182505.0,174055.0
21043,321863.0,332667.0,350115.0,352969.0,336453.0,335910.0,354021.0,354339.0,361467.0,361451.0,362412.0
21045,183639.0,195831.0,197860.0,208414.0,207438.0,210058.0,208671.0,215252.0,214532.0,210543.0,219699.0
21047,957086.0,923013.0,884614.0,880256.0,862102.0,890381.0,905436.0,938141.0,970866.0,1015941.0,1014675.0
21049,680690.0,711365.0,702838.0,729336.0,712511.0,701822.0,630132.0,688675.0,700092.0,705964.0,729911.0
21051,208444.0,207956.0,208280.0,199533.0,189892.0,189166.0,189592.0,197843.0,190012.0,191434.0,194939.0
21053,157498.0,163961.0,163066.0,168108.0,168846.0,166925.0,170139.0,170128.0,174241.0,186530.0,194090.0
21055,122276.0,126890.0,121692.0,125671.0,119969.0,118971.0,117290.0,124138.0,123050.0,134241.0,115038.0
21057,129021.0,120527.0,121013.0,115407.0,114708.0,115394.0,115849.0,123803.0,123751.0,125973.0,121587.0
21059,1840436.0,1966481.0,1980327.0,2269276.0,2287854.0,2461279.0,3698952.0,3156053.0,2702304.0,2935148.0,2719536.0
21061,170328.0,170354.0,170285.0,166310.0,168930.0,167095.0,165484.0,166919.0,172866.0,173437.0,172158.0
21063,43855.0,46588.0,47144.0,43483.0,44066.0,42744.0,42196.0,42828.0,42151.0,41522.0,57416.0
21065,136300.0,130579.0,143171.0,136029.0,135800.0,136258.0,137147.0,136220.0,134829.0,143874.0,125376.0
21067,6195229.0,6003942.0,5915513.0,6063544.0,6103625.0,6323399.0,6669760.0,6801400.0,7011274.0,7403387.0,7899671.0
21069,259794.0,261072.0,258060.0,271838.0,264690.0,265629.0,262536.0,275627.0,265396.0,277261.0,286719.0
21071,474787.0,473692.0,481783.0,490920.0,483450.0,470335.0,475266.0,507428.0,488759.0,471384.0,496512.0
21073,898392.0,897902.0,905796.0,883041.0,849322.0,866192.0,872299.0,921989.0,971356.0,1017748.0,975953.0
21075,250456.0,264228.0,261360.0,270822.0,250781.0,240291.0,235887.0,232224.0,244852.0,230608.0,247488.0
21077,40879.0,43580.0,45681.0,44715.0,44983.0,46568.0,45530.0,44504.0,47028.0,43485.0,44135.0
21079,164862.0,166451.0,162266.0,161240.0,159237.0,156137.0,156014.0,149173.0,151622.0,155133.0,144638.0
21081,275889.0,277852.0,256421.0,255609.0,250264.0,247375.0,244410.0,256125.0,253882.0,270912.0,264211.0
21083,440495.0,448234.0,455750.0,469089.0,474008.0,473648.0,497925.0,514597.0,534911.0,554751.0,615392.0
21085,354192.0,366599.0,383695.0,408129.0,413819.0,419538.0,428911.0,455284.0,465781.0,478516.0,469355.0
21087,162650.0,163336.0,151951.0,147213.0,141767.0,141061.0,140878.0,144986.0,144287.0,142873.0,146024.0
21089,394281.0,394296.0,410555.0,394541.0,384584.0,374237.0,372504.0,380515.0,390229.0,383866.0,399330.0
21091,164846.0,179949.0,180892.0,178094.0,179425.0,172097.0,166141.0,166563.0,167456.0,164232.0,173395.0
21093,1344695.0,1486203.0,1521639.0,1545635.0,1502247.0,1484263.0,1507140.0,1541753.0,1563976.0,1591237.0,1623733.0
21095,381952.0,384134.0,382049.0,378070.0,361067.0,363282.0,365511.0,368429.0,362821.0,365677.0,375054.0
21097,266160.0,254551.0,234790.0,235266.0,235908.0,235378.0,228946.0,241921.0,262045.0,257229.0,259987.0
21099,151637.0,150644.0,156170.0,156093.0,153469.0,212529.0,212087.0,199008.0,237583.0,222017.0,213095.0
21101,594262.0,626992.0,641735.0,680886.0,686928.0,687916.0,710398.0,733378.0,786774.0,784119.0,806469.0
21103,237374.0,240365.0,241424.0,235336.0,236111.0,242343.0,247180.0,236778.0,238736.0,238552.0,239513.0
21105,83342.0,87235.0,89973.0,94266.0,108458.0,97926.0,106612.0,108737.0,114147.0,117906.0,129220.0
21107,613435.0,620365.0,630749.0,681297.0,675697.0,651190.0,664064.0,660374.0,691965.0,699774.0,714204.0
21109,114466.0,122433.0,117049.0,128004.0,109994.0,111074.0,109121.0,107261.0,102359.0,110752.0,108326.0
21111,16362706.0,15694305.0,15761301.0,16737683.0,16472860.0,16749151.0,17729322.0,18588540.0,19950603.0,20466283.0,21158662.0
21113,559320.0,590147.0,539345.0,526513.0,517912.0,509234.0,530289.0,567929.0,601917.0,646066.0,620294.0
21115,396681.0,397088.0,395258.0,400520.0,391274.0,379686.0,391118.0,389013.0,388332.0,400944.0,415848.0
21117,2114641.0,2193323.0,2328216.0,2265094.0,2270804.0,2429623.0,2430545.0,2492699.0,2647861.0,2650968.0,2732089.0
21119,148462.0,156312.0,165011.0,172482.0,163117.0,167244.0,173343.0,184192.0,189332.0,184195.0,205752.0
21121,445882.0,437261.0,409245.0,396789.0,385923.0,391764.0,391992.0,367183.0,391903.0,405772.0,388009.0
21123,229783.0,235170.0,253536.0,262827.0,279358.0,287019.0,295002.0,297993.0,304204.0,327322.0,349274.0
21125,684227.0,675790.0,661236.0,671974.0,682821.0,726243.0,711445.0,786844.0,779659.0,785827.0,820731.0
21127,129590.0,130463.0,138201.0,147570.0,143513.0,139761.0,135844.0,139711.0,146668.0,142856.0,143952.0
21129,78698.0,82352.0,80467.0,77893.0,73189.0,84043.0,79711.0,85515.0,88656.0,91557.0,91409.0
21131,105873.0,104082.0,99126.0,103358.0,101979.0,100745.0,102443.0,104454.0,99551.0,102182.0,102195.0
21133,270934.0,276611.0,272905.0,264840.0,253574.0,245671.0,247536.0,244017.0,248896.0,250724.0,256492.0
21135,97694.0,99211.0,96280.0,105796.0,112428.0,108833.0,106345.0,113045.0,112657.0,115285.0,116021.0
21137,208243.0,198443.0,199283.0,207124.0,200774.0,198553.0,205260.0,215899.0,228436.0,247143.0,273068.0
21139,120857.0,105804.0,97421.0,96519.0,94482.0,70105.0,75622.0,58850.0,40367.0,40995.0,43735.0
21141,384603.0,386714.0,389313.0,392724.0,407955.0,417486.0,411301.0,424047.0,466204.0,465740.0,470578.0
21143,136465.0,123166.0,119716.0,120112.0,114623.0,140147.0,148165.0,147804.0,142395.0,141354.0,155361.0
21145,1276465.0,1311778.0,1341419.0,1347918.0,1280415.0,1275471.0,1332109.0,1353389.0,1463902.0,1484706.0,1676244.0
21147,128274.0,129691.0,126023.0,117998.0,122477.0,123760.0,129733.0,138622.0,129418.0,128100.0,119492.0
21149,166774.0,161422.0,169742.0,180094.0,180067.0,178840.0,188029.0,185864.0,181887.0,189509.0,183707.0
21151,871464.0,905790.0,916054.0,921755.0,926328.0,958266.0,1010448.0,1044992.0,1124882.0,1171379.0,1215520.0
21153,121666.0,128915.0,129139.0,139511.0,136006.0,144344.0,134007.0,142052.0,134713.0,138170.0,136962.0
21155,266531.0,276623.0,273211.0,285695.0,296192.0,295307.0,316890.0,317421.0,325030.0,335303.0,335408.0
21157,532281.0,565629.0,579314.0,590405.0,618288.0,645931.0,688477.0,803917.0,838546.0,880535.0,861561.0
21159,113358.0,115524.0,111471.0,117004.0,112456.0,105387.0,104000.0,98862.0,99290.0,97175.0,96547.0
21161,284633.0,292257.0,299418.0,305896.0,307668.0,313789.0,321808.0,332647.0,340964.0,361754.0,365764.0
21163,239108.0,248623.0,264712.0,286000.0,291323.0,299257.0,297540.0,285479.0,294489.0,278266.0,296630.0
21165,29561.0,29508.0,31411.0,33401.0,32077.0,30963.0,32564.0,33199.0,34901.0,36516.0,39332.0
21167,313551.0,322076.0,299360.0,292037.0,272723.0,261748.0,260521.0,264044.0,281360.0,277357.0,273349.0
21169,145630.0,145857.0,148844.0,146872.0,139322.0,137317.0,137369.0,139644.0,140436.0,141207.0,149866.0
21171,165897.0,167201.0,167940.0,174462.0,174907.0,174600.0,182348.0,189225.0,191761.0,194750.0,199542.0
21173,423470.0,468754.0,510698.0,507337.0,484653.0,506952.0,535328.0,594660.0,588474.0,604624.0,592339.0
21175,172467.0,172728.0,171249.0,208894.0,191643.0,183974.0,190929.0,199495.0,223759.0,219043.0,213275.0
21177,424070.0,433406.0,430154.0,429226.0,429541.0,426351.0,428959.0,464197.0,477165.0,480406.0,502190.0
21179,712105.0,724717.0,720858.0,722816.0,680096.0,703999.0,725910.0,738993.0,767548.0,783313.0,848623.0
21181,77309.0,84419.0,79357.0,71745.0,71506.0,52300.0,51113.0,45336.0,45376.0,41878.0,39385.0
21183,292447.0,297080.0,300180.0,307576.0,306891.0,305203.0,322432.0,317972.0,328173.0,339978.0,352406.0
21185,500670.0,456875.0,493373.0,503856.0,531423.0,532741.0,578645.0,588857.0,656426.0,658862.0,699657.0
21187,118440.0,123175.0,131938.0,123072.0,118191.0,113320.0,113816.0,116201.0,115873.0,119163.0,134566.0
21189,36242.0,38618.0,40336.0,40501.0,39026.0,38035.0,36561.0,36386.0,36485.0,35636.0,36724.0
21191,145715.0,140810.0,138389.0,141996.0,138099.0,136458.0,137225.0,137758.0,137592.0,144421.0,147924.0
21193,562653.0,582575.0,587558.0,589278.0,581138.0,589023.0,607857.0,587677.0,613817.0,611459.0,610317.0
21195,1174353.0,1194647.0,1205970.0,1191992.0,1141959.0,1099463.0,1083138.0,1100619.0,1095140.0,1183346.0,1164886.0
21197,127642.0,133559.0,130557.0,129444.0,133042.0,128610.0,207834.0,120361.0,119109.0,115315.0,111685.0
21199,1015942.0,1023201.0,1023758.0,1026910.0,1044883.0,1045593.0,1064948.0,1123547.0,1142849.0,1161255.0,1223935.0
21201,16823.0,16264.0,15849.0,15974.0,16150.0,16382.0,16637.0,17851.0,18226.0,17790.0,17769.0
21203,163293.0,168286.0,169029.0,176501.0,175028.0,176085.0,182109.0,188962.0,190318.0,194631.0,195762.0
21205,266675.0,269270.0,277035.0,285604.0,287638.0,291135.0,300250.0,309267.0,323227.0,343935.0,340477.0
21207,289770.0,320245.0,327569.0,337534.0,348851.0,362425.0,364601.0,374651.0,376376.0,399219.0,421412.0
21209,518161.0,526626.0,509053.0,513798.0,523133.0,538223.0,548897.0,583695.0,610383.0,625799.0,609926.0
21211,689609.0,733486.0,652028.0,621085.0,638095.0,603425.0,605272.0,589391.0,632267.0,699535.0,743740.0
